0,92,67
1,91,68
2,93,66
3,93,66
4,93,66
5,93,66
6,93,67
7,93,66
8,93,66
9,92,67
10,91,64
11,92,65
12,92,65
13,94,63
14,94,62
15,92,61
16,94,61
17,95,62
18,94,61
19,95,59
20,95,59
21,95,58
22,95,56
23,97,56
24,98,56
25,98,56
26,100,55
27,99,54
28,100,54
29,100,53
30,100,53
31,101,51
32,101,50
33,102,50
34,102,50
35,102,54
36,102,54
37,103,51
38,103,51
39,100,54
40,102,51
41,98,54
42,96,55
43,92,55
44,96,55
45,85,59
46,84,61
47,79,61
48,77,62
49,78,60
50,74,61
51,70,62
52,67,64
53,64,72
54,55,68
55,54,69
56,55,68
57,55,69
58,56,69
59,58,70
60,60,70
61,61,71
62,63,71
63,64,71
64,64,70
65,64,70
66,63,69
67,66,70
68,69,71
69,63,68
70,63,68
71,65,66
72,69,65
73,66,63
74,70,62
75,69,57
76,71,56
77,73,54
78,76,52
79,79,52
80,81,51
81,84,49
82,87,48
83,91,46
84,95,46
85,96,47
86,100,46
87,104,47
88,106,46
89,109,47
90,108,48
91,110,48
92,117,48
93,117,47
94,115,48
95,115,47
96,116,47
97,115,48
98,115,48
99,114,49
100,112,51
101,111,52
102,107,53
103,103,54
104,101,54
105,97,53
106,94,54
107,92,54
108,89,53
109,86,51
110,84,51
111,83,51
112,81,49
113,81,50
114,80,50
115,80,48
116,79,48
117,79,48
118,78,48
119,77,48
120,78,48
121,77,49
122,78,49
123,78,49
124,78,49
125,78,49
126,77,50
127,77,49
128,77,49
129,77,49
130,76,49
131,76,49
132,76,48
133,76,49
134,76,49
135,77,49
136,77,49
137,77,51
138,77,47
139,78,51
140,80,48
141,80,48
142,81,49
143,81,51
144,83,49
145,82,51
146,85,49
147,85,49
148,85,49
149,83,50
150,85,49
151,85,49
152,84,48
153,85,49
154,84,48
155,84,48
156,84,48
157,85,49
158,85,49
159,84,48
160,85,49
161,83,51
162,83,52
163,83,52
164,84,52
165,85,52
166,86,53
167,86,54
168,84,54
169,87,56
170,87,55
171,87,59
172,87,58
173,86,58
174,86,59
175,89,61
176,88,61
177,87,60
178,88,60
179,90,61
180,90,61
181,90,60
182,92,59
183,93,59
184,93,60
185,93,59
186,97,61
187,95,60
188,96,60
189,98,61
190,106,66
191,104,65
192,110,71
193,111,71
194,110,67
195,112,69
196,114,70
197,116,71
198,119,73
199,121,74
200,123,75
201,125,76
202,126,77
203,128,77
204,129,76
205,131,75
206,132,73
207,134,71
208,134,68
209,133,66
210,131,63
211,128,61
212,124,59
213,109,57
214,104,55
215,98,56
216,90,53
217,84,53
218,79,53
219,73,53
220,70,52
221,69,54
222,66,54
223,64,55
224,61,56
225,61,55
226,61,57
227,63,56
228,64,57
229,67,60
230,70,64
231,74,64
232,78,65
233,87,62
234,90,63
235,93,64
236,95,64
237,97,64
238,99,64
239,98,68
240,102,64
241,103,64
242,104,64
243,105,63
244,105,63
245,103,64
246,101,66
247,102,65
248,99,62
249,98,61
250,96,62
251,94,62
252,93,61
253,92,61
254,91,59
255,89,58
256,88,58
